Ёи╫╩й╠╪Д, Ёи╫╩╪ш, ╪ш╦Я╠Д╤╞, Ёи╫╩а©(йж), Ёи╫╩╤Н(т╙), птжй
13:26:26, 9.27, --, 72, 66744, бТел
13:26:21, 9.27, --, 769, 713270, бТел
13:26:16, 9.27, 0.01, 1572, 1457540, бРел
13:26:11, 9.26, --, 5305, 4912541, бТел
13:26:06, 9.26, --, 124, 114824, бТел
13:26:01, 9.26, --, 226, 209646, бРел
13:25:56, 9.26, --, 77, 71413, бРел
13:25:51, 9.26, --, 941, 871773, бТел
13:25:46, 9.26, -0.01, 1442, 1335366, бТел
13:25:41, 9.27, --, 257, 239091, бРел
13:25:36, 9.27, 0.01, 47, 43606, бРел
13:25:31, 9.26, --, 21, 20297, бТел
13:25:26, 9.26, -0.01, 316, 293060, бТел
13:25:21, 9.27, 0.02, 444, 411736, бРел
13:25:16, 9.25, --, 2261, 2092276, бТел
13:25:11, 9.25, --, 419, 388204, бТел
13:25:06, 9.25, -0.01, 576, 533540, бТел
13:25:01, 9.26, --, 155, 143567, бРел
13:24:56, 9.26, 0.01, 269, 249945, бРел
13:24:51, 9.25, --, 137, 126836, бТел
13:24:46, 9.25, -0.01, 570, 528064, бТел
13:24:41, 9.26, 0.01, 708, 656496, бРел
13:24:31, 9.25, -0.01, 52, 48988, бТел
13:24:21, 9.26, --, 541, 501077, бРел
13:24:16, 9.26, 0.01, 56, 52744, бРел
13:24:11, 9.25, -0.01, 243, 224812, бТел
13:24:06, 9.26, --, 314, 291578, бРел
13:24:01, 9.26, --, 27, 25039, бРел
13:23:56, 9.26, --, 224, 208312, бРел
13:23:50, 9.26, --, 34, 31706, бРел
13:23:46, 9.26, 0.01, 204, 189348, бРел
13:23:41, 9.25, 0.01, 62, 58164, жпптел
13:23:36, 9.24, --, 199, 183912, бТел
13:23:31, 9.24, --, 350, 324213, бТел
13:23:26, 9.24, --, 19, 17592, бТел
13:23:20, 9.24, --, 435, 401976, бТел
13:23:16, 9.24, --, 267, 246744, бТел
13:23:11, 9.24, --, 3141, 2902468, бТел
13:23:06, 9.24, 0.01, 921, 851484, бРел
13:22:56, 9.23, --, 248, 229790, бТел
13:22:56, 9.23, --, 493, 455075, бТел
13:22:50, 9.23, --, 963, 889550, бТел
13:22:45, 9.23, -0.01, 265, 244631, бТел
13:22:41, 9.24, --, 100, 92400, бРел
13:22:36, 9.24, 0.01, 22, 21215, бРел
13:22:31, 9.23, -0.01, 333, 307395, бТел
13:22:25, 9.24, -0.01, 604, 558687, бТел
13:22:20, 9.25, --, 530, 490546, бРел
13:22:15, 9.25, 0.01, 404, 373700, бРел
13:22:11, 9.24, --, 160, 147840, бТел
13:22:06, 9.24, -0.01, 464, 428736, бТел
13:22:00, 9.25, 0.01, 238, 220150, бРел
13:21:55, 9.24, -0.01, 3174, 2932776, бТел
13:21:50, 9.25, --, 387, 358012, бРел
13:21:45, 9.25, --, 8, 8288, бРел
13:21:41, 9.25, --, 421, 389462, бРел
13:21:36, 9.25, --, 46, 43438, бРел
13:21:30, 9.25, -0.01, 8678, 8027816, бТел
13:21:25, 9.26, --, 58, 54152, бРел
13:21:20, 9.26, 0.01, 268, 248168, бРел
13:21:16, 9.25, -0.01, 362, 334850, бТел
13:21:11, 9.26, --, 532, 492632, бРел
13:21:06, 9.26, 0.01, 410, 379660, бРел
13:21:00, 9.25, -0.01, 48, 44400, бТел
13:20:55, 9.26, --, 84, 77784, бРел
13:20:50, 9.26, 0.01, 956, 885256, бРел
13:20:45, 9.25, -0.01, 53, 49136, бТел
13:20:41, 9.26, --, 18, 17556, бРел
13:20:36, 9.26, 0.01, 472, 437072, бРел
13:20:30, 9.25, -0.01, 1181, 1092462, бТел
13:20:25, 9.26, --, 654, 605752, бТел
13:20:20, 9.26, --, 1090, 1009340, бТел
13:20:15, 9.26, --, 512, 475000, бТел
13:20:11, 9.26, -0.01, 2957, 2738219, бТел
13:20:06, 9.27, 0.01, 978, 906606, бРел
13:20:00, 9.26, --, 264, 244464, бТел
13:19:56, 9.26, -0.01, 492, 456480, бТел
13:19:51, 9.27, 0.01, 48, 44496, бРел
13:19:45, 9.26, -0.01, 2064, 1911264, бТел
13:19:41, 9.27, --, 11, 10234, бРел
13:19:36, 9.27, --, 262, 243763, бРел
13:19:30, 9.27, --, 337, 312732, бРел
13:19:25, 9.27, 0.01, 148, 137196, бРел
13:19:20, 9.26, -0.01, 624, 578712, бТел
13:19:15, 9.27, --, 2051, 1901314, бТел
13:19:10, 9.27, -0.01, 472, 437544, бТел
13:19:06, 9.28, --, 956, 888058, бРел
13:19:00, 9.28, --, 764, 708992, бРел
13:18:56, 9.28, --, 80, 74240, бРел
13:18:50, 9.28, --, 153, 142021, бРел
13:18:45, 9.28, -0.01, 1639, 1521103, бТел
13:18:40, 9.29, 0.01, 1558, 1447381, бРел
13:18:36, 9.28, --, 335, 311659, бТел
13:18:30, 9.28, --, 447, 414853, бТел
13:18:25, 9.28, --, 348, 323834, бТел
13:18:20, 9.28, -0.01, 356, 330442, бТел
13:18:15, 9.29, 0.01, 224, 208095, бРел
13:18:10, 9.28, --, 591, 548485, бТел
13:18:06, 9.28, -0.01, 204, 190054, бТел
13:18:00, 9.29, 0.01, 348, 324109, бРел
13:17:55, 9.28, -0.01, 1311, 1216793, бТел
13:17:45, 9.29, 0.01, 1984, 1844027, бРел
13:17:36, 9.28, --, 1939, 1800171, бРел
13:17:30, 9.28, 0.01, 1366, 1267648, бРел
13:17:25, 9.27, -0.01, 275, 255555, бТел
13:17:20, 9.28, --, 5604, 5200512, бРел
13:17:15, 9.28, 0.01, 246, 228287, бРел
13:17:10, 9.27, --, 2354, 2183047, бТел
13:17:06, 9.27, -0.01, 1436, 1331691, бТел
13:17:00, 9.28, 0.01, 1522, 1413158, бРел
13:16:56, 9.27, --, 1326, 1229202, бТел
13:16:50, 9.27, -0.01, 1652, 1532293, бТел
13:16:45, 9.28, 0.01, 1958, 1817023, бРел
13:16:40, 9.27, -0.01, 394, 365238, бТел
13:16:36, 9.28, 0.01, 108, 100595, бРел
13:16:30, 9.27, --, 2724, 2525444, бТел
13:16:25, 9.27, 0.01, 1824, 1691367, бРел
13:16:20, 9.26, -0.01, 1506, 1395444, бТел
13:16:15, 9.27, 0.01, 282, 261414, бРел
13:16:11, 9.26, --, 5181, 4797643, бТел
13:16:06, 9.26, -0.01, 5993, 5550073, бТел
13:16:00, 9.27, 0.01, 470, 435690, бРел
13:15:55, 9.26, --, 776, 718576, бТел
13:15:50, 9.26, --, 633, 586195, бТел
13:15:45, 9.26, --, 1322, 1225060, бТел
13:15:40, 9.26, --, 542, 501892, бТел
13:15:36, 9.26, --, 762, 705612, бТел
13:15:30, 9.26, --, 477, 441961, бТел
13:15:25, 9.26, --, 2725, 2524127, бРел
13:15:20, 9.26, --, 3058, 2831708, бРел
13:15:15, 9.26, 0.01, 1242, 1150980, бРел
13:15:10, 9.25, --, 258, 238650, бТел
13:15:06, 9.25, -0.01, 3, 2812, бТел
13:15:00, 9.26, --, 616, 571304, бРел
13:14:55, 9.26, 0.01, 303, 281059, бРел
13:14:50, 9.25, --, 660, 610500, бРел
13:14:45, 9.25, --, 2515, 2326412, бРел
13:14:40, 9.25, -0.01, 2051, 1897878, бТел
13:14:36, 9.26, 0.01, 13212, 12234534, бРел
13:14:30, 9.25, 0.01, 170, 158138, бРел
13:14:25, 9.24, -0.01, 108, 99792, бТел
13:14:20, 9.25, --, 2722, 2518738, бРел
13:14:15, 9.25, 0.01, 998, 924038, бРел
13:14:10, 9.24, -0.01, 452, 417648, бТел
13:14:06, 9.25, --, 212, 196100, бРел
13:14:00, 9.25, 0.01, 428, 395900, бРел
13:13:55, 9.24, --, 276, 255024, бРел
13:13:50, 9.24, -0.01, 225, 207936, жпптел
13:13:45, 9.25, 0.01, 125, 116476, бРел
13:13:40, 9.24, --, 3738, 3454133, бТел
13:13:36, 9.24, 0.01, 326, 301297, жпптел
13:13:30, 9.23, -0.02, 607, 560297, бТел
13:13:25, 9.25, 0.01, 104, 96274, бРел
13:13:20, 9.24, -0.01, 218, 201432, бТел
13:13:15, 9.25, 0.01, 454, 419950, бРел
13:13:10, 9.24, 0.01, 19, 17740, бРел
13:13:06, 9.23, -0.02, 316, 292554, бТел
13:13:00, 9.25, 0.02, 562, 519850, бРел
13:12:55, 9.23, -0.01, 915, 844581, бТел
13:12:50, 9.24, -0.01, 1848, 1707552, жпптел
13:12:45, 9.25, 0.01, 954, 883338, бРел
13:12:40, 9.24, -0.01, 339, 313272, бТел
13:12:30, 9.25, 0.01, 1492, 1380988, бРел
13:12:30, 9.24, 0.02, 482, 445663, бРел
13:12:25, 9.22, -0.01, 4314, 3977508, бТел
13:12:20, 9.23, -0.01, 938, 865774, жпптел
13:12:15, 9.24, 0.02, 11540, 10663107, бРел
13:12:06, 9.22, -0.01, 1138, 1050121, бТел
13:12:06, 9.23, 0.01, 2248, 2074904, бРел
13:12:00, 9.22, --, 491, 452738, бТел
13:11:55, 9.22, 0.01, 6578, 6065137, бРел
13:11:50, 9.21, -0.01, 880, 810848, бТел
13:11:45, 9.22, 0.01, 172, 158584, бРел
13:11:40, 9.21, --, 564, 519444, бТел
13:11:36, 9.21, --, 482, 443922, бТел
13:11:30, 9.21, 0.01, 1409, 1297725, бРел
13:11:25, 9.2, -0.01, 366, 337308, бТел
13:11:20, 9.21, --, 1871, 1723227, бРел
13:11:15, 9.21, --, 500, 460500, бРел
13:11:10, 9.21, 0.01, 130, 119730, бРел
13:11:06, 9.2, --, 168, 155443, бТел
13:11:00, 9.2, --, 287, 264076, бТел
13:10:55, 9.2, --, 31, 28630, бТел
13:10:45, 9.2, -0.01, 33, 30470, бТел
13:10:45, 9.21, --, 176, 162096, бРел
13:10:40, 9.21, --, 96, 88931, бРел
13:10:36, 9.21, --, 45, 42292, бРел
13:10:30, 9.21, --, 359, 330675, бРел
13:10:25, 9.21, --, 806, 742326, бТел
13:10:20, 9.21, --, 5236, 4822356, бТел
13:10:10, 9.21, 0.01, 776, 714843, бРел
13:10:10, 9.2, --, 1281, 1178556, бТел
13:10:00, 9.2, -0.01, 162, 149923, бТел
13:09:55, 9.21, --, 653, 601449, бРел
13:09:45, 9.21, --, 156, 144560, бРел
13:09:40, 9.21, -0.01, 1339, 1233255, бТел
13:09:36, 9.22, --, 80, 74645, бРел
13:09:30, 9.22, 0.01, 117, 107910, бРел
13:09:25, 9.21, -0.01, 1849, 1703039, бТел
13:09:20, 9.22, --, 524, 484013, бТел
13:09:15, 9.22, --, 2064, 1903081, бТел
13:09:10, 9.22, --, 726, 669740, бТел
13:09:06, 9.22, --, 246, 226812, бТел
13:09:00, 9.22, --, 684, 630721, бТел
13:08:50, 9.22, --, 248, 228656, бТел
13:08:50, 9.22, --, 659, 607634, бТел
13:08:45, 9.22, --, 5086, 4689292, бТел
13:08:40, 9.22, --, 98, 90356, бТел
13:08:36, 9.22, -0.01, 96, 89397, бТел
13:08:30, 9.23, 0.01, 356, 328588, бРел
13:08:25, 9.22, --, 158, 146044, бТел
13:08:20, 9.22, --, 65, 59966, бТел
13:08:15, 9.22, --, 1283, 1183700, бРел
13:08:10, 9.22, 0.01, 2140, 1973965, бРел
13:08:06, 9.21, --, 301, 277626, бТел
13:08:00, 9.21, --, 416, 383136, бТел
13:07:55, 9.21, --, 163, 150749, бТел
13:07:50, 9.21, --, 132, 122456, бТел
13:07:45, 9.21, 0.01, 2267, 2087943, бРел
13:07:40, 9.2, --, 88, 80960, бТел
13:07:36, 9.2, --, 18, 16560, бТел
13:07:30, 9.2, --, 84, 78163, бТел
13:07:25, 9.2, --, 151, 139472, бТел
13:07:20, 9.2, --, 27, 24876, бТел
13:07:15, 9.2, --, 12, 11040, бТел
13:07:10, 9.2, --, 236, 217267, бРел
13:07:06, 9.2, --, 68, 62559, бРел
13:07:00, 9.2, 0.01, 42, 38640, бРел
13:06:55, 9.19, --, 174, 159906, бТел
13:06:50, 9.19, -0.01, 66, 60654, бТел
13:06:45, 9.2, 0.02, 1180, 1085600, бРел
13:06:40, 9.18, -0.02, 1602, 1470782, бТел
13:06:36, 9.2, --, 218, 200559, бРел
13:06:30, 9.2, 0.01, 414, 381763, бРел
13:06:25, 9.19, --, 1208, 1110152, бТел
13:06:20, 9.19, --, 138, 126822, бТел
13:06:15, 9.19, -0.01, 233, 214163, бТел
13:06:10, 9.2, --, 920, 847283, бРел
13:06:06, 9.2, --, 235, 216236, бРел
13:06:00, 9.2, --, 130, 120188, бРел
13:05:55, 9.2, -0.01, 76, 70803, жпптел
13:05:50, 9.21, 0.02, 74, 68227, бРел
13:05:45, 9.19, --, 290, 267392, бТел
13:05:40, 9.19, --, 101, 92855, бТел
13:05:36, 9.19, --, 276, 253791, бРел
13:05:30, 9.19, 0.01, 2690, 2472110, бРел
13:05:25, 9.18, --, 464, 425952, бРел
13:05:20, 9.18, --, 1609, 1477392, бТел
13:05:15, 9.18, --, 254, 234053, бТел
13:05:10, 9.18, --, 3598, 3303184, бТел
13:05:06, 9.18, -0.01, 102, 93636, бТел
13:05:00, 9.19, 0.01, 58, 53302, бРел
13:04:55, 9.18, -0.01, 732, 671976, бТел
13:04:50, 9.19, --, 416, 382304, бРел
13:04:45, 9.19, -0.01, 142, 130498, бРел
13:04:40, 9.2, --, 2, 2723, бРел
13:04:36, 9.2, 0.01, 671, 617504, бРел
13:04:30, 9.19, --, 6030, 5541570, бТел
13:04:25, 9.19, -0.01, 544, 500671, бТел
13:04:20, 9.2, --, 160, 147200, бРел
13:04:15, 9.2, --, 100, 92000, бРел
13:04:10, 9.2, --, 1745, 1605436, бРел
13:04:00, 9.2, --, 166, 153603, бРел
13:03:55, 9.2, --, 102, 93840, бРел
13:03:55, 9.2, --, 594, 546480, бРел
13:03:50, 9.2, -0.01, 3090, 2843683, бТел
13:03:45, 9.21, --, 190, 174990, бТел
13:03:40, 9.21, --, 290, 267090, бТел
13:03:36, 9.21, 0.02, 2068, 1904701, бРел
13:03:30, 9.19, -0.01, 88, 81754, бТел
13:03:25, 9.2, -0.01, 4512, 4151849, бТел
13:03:20, 9.21, --, 20, 19304, бРел
13:03:15, 9.21, --, 2290, 2109458, бРел
13:03:06, 9.21, --, 2725, 2509835, бТел
13:03:00, 9.21, -0.01, 160, 148244, бТел
13:02:50, 9.22, --, 191, 176138, бРел
13:02:40, 9.22, --, 570, 526425, бРел
13:02:40, 9.22, 0.01, 229, 211174, бРел
13:02:36, 9.21, -0.01, 258, 238502, бТел
13:02:30, 9.22, --, 99, 91314, бРел
13:02:25, 9.22, -0.01, 198, 183367, жпптел
13:02:15, 9.23, 0.01, 6332, 5844436, бРел
13:02:10, 9.22, -0.01, 28, 26701, бРел
13:02:06, 9.23, 0.01, 7714, 7120022, бРел
13:02:00, 9.22, -0.01, 370, 341877, бТел
13:01:55, 9.23, 0.01, 1661, 1533139, бРел
13:01:50, 9.22, --, 36, 34077, бТел
13:01:45, 9.22, --, 561, 517278, бТел
13:01:40, 9.22, --, 156, 144127, бТел
13:01:36, 9.22, -0.01, 2848, 2626741, бТел
13:01:30, 9.23, --, 64, 59367, бРел
13:01:25, 9.23, --, 91, 84251, бРел
13:01:20, 9.23, 0.01, 141, 130179, бРел
13:01:15, 9.22, --, 76, 70072, бТел
13:01:10, 9.22, --, 160, 147962, бТел
13:01:06, 9.22, --, 24, 22128, бТел
13:01:00, 9.22, 0.01, 1868, 1722369, бРел
13:00:55, 9.21, --, 29, 26893, бТел
13:00:50, 9.21, -0.01, 116, 106836, бТел
13:00:45, 9.22, 0.01, 354, 326388, бРел
13:00:40, 9.21, --, 10504, 9675068, бТел
13:00:36, 9.21, -0.01, 1209, 1113525, бТел
13:00:30, 9.22, 0.01, 5546, 5113412, бРел
13:00:25, 9.21, -0.01, 134, 123414, бТел
13:00:20, 9.22, --, 2000, 1844000, бРел
13:00:15, 9.22, --, 930, 857460, бРел
13:00:10, 9.22, --, 2790, 2573265, бРел
13:00:06, 9.22, --, 26471, 24406298, бРел
13:00:00, 9.22, -0.01, 12227, 11273330, бТел
11:30:00, 9.23, --, 270, 249874, бРел
11:29:55, 9.23, 0.01, 510, 470730, бРел
11:29:45, 9.22, --, 694, 640089, бТел
11:29:45, 9.22, -0.01, 100, 92200, бТел
11:29:40, 9.23, 0.01, 1003, 925805, бРел
11:29:35, 9.22, --, 16, 15637, бТел
11:29:30, 9.22, --, 570, 526277, бТел
11:29:25, 9.22, --, 1198, 1104998, бТел
11:29:20, 9.22, --, 2052, 1892607, бРел
11:29:15, 9.22, 0.01, 235, 216928, бРел
11:29:10, 9.21, -0.01, 396, 365600, бТел
11:29:05, 9.22, --, 131, 121408, бРел
11:29:00, 9.22, 0.01, 248, 229024, бРел
11:28:50, 9.21, --, 483, 444879, бТел
11:28:50, 9.21, -0.01, 686, 631806, бТел
11:28:45, 9.22, 0.01, 756, 697917, бРел
11:28:40, 9.21, -0.01, 15, 13851, бТел
11:28:35, 9.22, 0.01, 378, 349401, бРел
11:28:30, 9.21, -0.02, 1608, 1481336, бТел
11:28:25, 9.23, --, 518, 478114, бРел
11:28:20, 9.23, 0.01, 878, 810394, бРел
11:28:15, 9.22, --, 412, 379864, бТел
11:28:10, 9.22, -0.01, 1040, 959765, бТел
11:28:05, 9.23, 0.01, 283, 261688, бРел
11:28:00, 9.22, --, 1248, 1151024, бТел
11:27:55, 9.22, --, 327, 301530, бТел
11:27:50, 9.22, --, 470, 434225, бТел
11:27:45, 9.22, -0.01, 733, 675936, бТел
11:27:40, 9.23, 0.01, 631, 582892, бРел
11:27:35, 9.22, -0.01, 424, 390928, бТел
11:27:30, 9.23, 0.01, 950, 877736, бРел
11:27:25, 9.22, --, 5400, 4978947, бТел
11:27:20, 9.22, --, 828, 764301, бТел
11:27:15, 9.22, --, 394, 363268, бТел
11:27:10, 9.22, --, 411, 378978, бТел
11:27:05, 9.22, --, 294, 271953, бРел
11:27:00, 9.22, 0.01, 737, 679550, бРел
