日期, 市场指数, 组合1, 组合2, 组合3, 组合4, 组合5, 无风险利率,SMB,HML
20150128,3305.74,1903.51,2040.6,2544.96,5163.6,5076.23,0.000134,0.0102,-0.0021
20150129,3262.3,1883.44,2016.8,2531.66,5102.83,4983.92,0.000134,0.0035,-0.0016
20150130,3210.36,1851.1,1996.91,2440.55,5081.36,4963.1,0.000135,0.0044,-0.0019
20150202,3128.3,1815.52,1975.7,2347.8,5010.03,4992.69,0.000135,0.009,-0.0152
20150203,3204.91,1862.36,2002.11,2394.27,5075.13,5024.18,0.000135,-0.006,0.0012
20150204,3174.13,1845.83,1999.65,2399.79,5024.4,4955.73,0.000135,0.0022,-0.0024
20150205,3136.53,1803.73,1957.88,2340.48,4963.09,4900,0.000135,0.0071,-0.0103
20150206,3075.91,1755.15,1911.87,2290.27,4938.17,4854.08,0.000134,0.0026,-0.0049
20150209,3095.12,1757.21,1913.76,2295.16,4996.08,4835.21,0.000134,-0.0052,0.0024
20150210,3141.59,1779.51,1941.82,2350.28,5027.55,4863.72,0.000134,-0.0085,0.0018
20150211,3157.7,1779.2,1946.04,2358.23,5103.77,4916.84,0.000134,0.0025,-0.0093
20150212,3173.42,1784.46,1954.66,2386.92,5144.98,4926.25,0.000134,0.0034,0.0011
20150213,3203.83,1804.13,1982.37,2408.95,5211.02,5002.83,0.000134,0.0056,-0.0027
20150216,3222.36,1816.26,1997.47,2423.19,5287.78,5066,0.000134,0.005,-0.0114
20150217,3246.91,1819.98,2012.73,2450.77,5290.11,5098.78,0.000134,0.0022,0.0016
20150225,3228.84,1824.23,2003.32,2431.19,5292.62,5092.33,0.000134,0.0053,0.0052
20150226,3298.36,1863.39,2053.57,2523.18,5335.48,5109.54,0.000134,-0.0043,0.0106
20150227,3310.3,1876.6,2065.97,2536.33,5372.58,5105.48,0.000134,0.0052,-0.0015
20150302,3336.28,1896.22,2112.1,2542.99,5432.87,5149.35,0.000134,0.0087,-0.0056
20150303,3263.05,1845.99,2094.27,2501.86,5330.79,5150.95,0.000134,0.0134,-0.0084
20150304,3279.53,1869.36,2103.82,2502.99,5430.73,5311.58,0.000134,0.0065,-0.0074
20150305,3248.48,1844.37,2080.84,2488.51,5484.18,5318.28,0.000134,0.0141,-0.006
20150306,3241.19,1853.89,2093.49,2496.89,5455.05,5240.42,0.000134,-0.0008,0.0095
20150309,3302.41,1876.77,2102.51,2522.45,5580.44,5303.22,0.000134,0.0016,-0.0031
20150310,3286.07,1867.07,2104.85,2510.58,5606.52,5365.14,0.000134,0.0089,-0.01
20150311,3290.9,1853.19,2092.31,2507.54,5619.97,5326.85,0.000134,0.0035,-0.002
20150312,3349.32,1884.71,2102.45,2533.53,5609.79,5328.47,0.000134,-0.0135,0.007
20150313,3372.91,1908.73,2127.09,2564.52,5661.24,5383.35,0.000134,0.0043,-0.0033
20150316,3449.3,1935.98,2181.97,2615.52,5811.85,5528.02,0.000134,0.0055,-0.0081
20150317,3502.85,1962.78,2212.34,2696.52,5865.34,5534.94,0.000134,0.0017,0.0085
20150318,3577.3,1995.91,2269.02,2773.69,5959.27,5622.61,0.000134,0.0016,0.0049
20150319,3582.27,2007.65,2299.85,2838.79,5914.65,5593.76,0.000134,0.0048,0.0032
20150320,3617.32,1999.65,2295.57,2826.44,5922.18,5648,0.000134,0.0073,-0.0046
20150323,3687.73,2030.88,2346.57,2899.47,6038.38,5716.1,0.000134,0.0051,-0.0001
20150324,3691.41,2005.77,2382.3,2946.69,5980.45,5809.41,0.000134,0.0005,-0.0043
20150325,3660.73,1991.04,2357.05,2951.71,6050.05,5892.52,0.000134,0.0104,-0.0074
20150326,3682.09,2056.66,2365.5,3003.89,6104.76,5855.46,0.000134,-0.0132,0.0184
20150327,3691.1,2051.72,2382.63,3017.93,6113.43,5909.82,0.000134,0.0056,-0.0036
20150330,3786.57,2111.73,2413.23,3156.68,6183.32,6004.1,0.000134,-0.0125,0.0164
20150331,3747.9,2069.24,2384.01,3091.89,6137.76,5993.34,0.000134,0.0075,-0.0132
20150401,3810.29,2096.23,2416.77,3144.97,6217.23,6132.48,0.000134,0.0066,-0.0053
20150402,3825.78,2118.64,2449.17,3138.39,6289.9,6168.15,0.000134,0.0156,-0.0091
20150403,3863.93,2120.56,2472.17,3149.15,6325.85,6229.33,0.000134,0.0156,-0.0009
20150407,3961.38,2177.87,2529.17,3230.85,6518.18,6377.08,0.000133,0.0007,0.007
20150408,3994.81,2178.72,2508.03,3290.39,6570.63,6317,0.000132,-0.0048,0.011
20150409,3957.53,2152.56,2475.96,3269.39,6547.83,6273.03,0.000132,-0.0001,-0.0003
20150410,4034.31,2194.3,2520.3,3322.71,6759.79,6455.98,0.000131,0.0078,-0.0056
20150413,4121.72,2241.09,2568.27,3455.66,6828.48,6703.1,0.000131,0.0026,0.0095
20150414,4135.56,2236.44,2567.03,3599.16,6813.94,6767.7,0.00013,-0.0031,0.0041
20150415,4084.16,2194.25,2494.36,3647.48,6567.06,6557.64,0.00013,-0.0148,0.0098
20150416,4194.82,2286.21,2538.34,3782.39,6807.8,6685.9,0.000129,-0.0147,0.0039
20150417,4287.3,2394.51,2602.07,4045.26,6829.18,6739.79,0.000129,-0.0183,0.0186
20150420,4217.08,2370.14,2589.73,4196.39,6761.41,6514.56,0.000126,-0.0139,0.0065
20150421,4293.62,2418.23,2660.95,4062.95,7080.1,6758.05,0.000123,0.0146,-0.0203
20150422,4398.49,2470.64,2717.8,4114.96,7189.67,6891.15,0.000121,0.0122,-0.0022
20150423,4414.51,2505.7,2807.33,4124.49,7156.03,6876.89,0.000119,0.0044,-0.0014
20150424,4393.69,2487.37,2770.61,4227.3,7183.66,6957.82,0.000117,-0.0018,-0.0034
20150427,4527.4,2637.57,2822.32,4438.46,7263.43,7030.77,0.000114,-0.0186,0.0205
20150428,4476.22,2574.32,2750.96,4369.58,7015.64,6874.72,0.000112,-0.0069,0.0098
20150429,4476.62,2568.74,2804.84,4356.57,7163.33,6991.58,0.000111,0.0142,-0.0245
20150430,4441.65,2496.95,2752.15,4388.26,7108.5,6992.66,0.000109,0.0058,-0.0088
20150504,4480.46,2513.15,2802.13,4434.25,7159.98,6937.93,0.000107,0.0011,0.0093
20150505,4298.71,2437.93,2663.59,4261.68,6907.68,6816.22,0.000106,0.0088,-0.0091
20150506,4229.27,2357.32,2611.45,4068.03,6832.52,6783.84,0.000105,0.0054,-0.0172
20150507,4112.21,2247.99,2546.87,3860.72,6748.02,6648.7,0.000105,0.0031,-0.0172
20150508,4205.92,2298.09,2599.11,3984.91,6895.42,6814.69,0.000104,0.0134,-0.0087
20150511,4333.58,2369.87,2678.65,4105.97,7061.42,7084.33,0.000102,0.0112,-0.0075
20150512,4401.22,2379.33,2694.97,4225.27,7145.51,7164.69,0.000101,0.0062,-0.0081
20150513,4375.76,2340.53,2714.57,4162.84,7240.82,7180.46,0.0001,0.0144,-0.0116
20150514,4378.31,2363.11,2768.8,4128.25,7185.07,7164.5,0.000095,0.0154,0.002
20150515,4308.69,2274.92,2734.26,4099.41,7066.54,7046.2,0.000091,0.007,-0.0109
20150518,4283.49,2249.22,2691.92,4055.35,7044.97,7181.38,0.000088,0.0206,-0.0212
20150519,4417.55,2320,2757.15,4178.04,7255.83,7319.35,0.000086,0.0032,0.0031
20150520,4446.29,2318.78,2771.09,4218.26,7293.8,7387.24,0.000084,0.0132,-0.0111
20150521,4529.42,2369.84,2820.46,4296.86,7536.77,7673.91,0.000083,0.0101,-0.0128
20150522,4657.6,2464.96,2912.08,4395.55,7749.74,7792.27,0.000081,-0.0033,0.0102
20150525,4813.8,2539.6,3014.61,4621.34,8088.65,7958.15,0.00008,-0.0044,0.0066
20150526,4910.9,2577.57,3072.1,4731.66,8236.81,8079.33,0.000079,0.0131,-0.0118
20150527,4941.71,2636,3122.22,4696.47,8286.14,8177.9,0.000079,0.0147,-0.0049
20150528,4620.27,2419.24,2912.84,4373.24,7729.12,7761.73,0.000078,0.0164,-0.0064
20150529,4611.74,2391.53,2926.45,4365.1,7705.02,7989.15,0.000078,0.0078,-0.0197
20150601,4828.74,2546.19,3072.51,4560.4,8097.06,8370.4,0.000078,0.0016,0.0031
20150602,4910.53,2583.64,3145.28,4628.88,8357.96,8500.21,0.000078,0.0185,-0.0071
20150603,4909.98,2577.72,3134.51,4602.2,8219.51,8431.53,0.000079,0.0068,0.0017
20150604,4947.1,2684.19,3174.75,4563.94,8126.22,8396.27,0.000079,-0.0059,0.0066
20150605,5023.1,2722.95,3300.56,4732.89,8229.5,8466.99,0.000079,-0.0029,0.0149
20150608,5131.88,2788.21,3302.05,4837.49,8378.03,8434.4,0.000079,-0.0173,0.0235
20150609,5113.53,2854.22,3303.98,4761.49,8368.75,8322.98,0.00008,-0.0002,-0.0001
20150610,5106.04,2817.3,3289.11,4646.1,8551.75,8473.16,0.00008,0.0161,-0.0215
20150611,5121.59,2782.56,3316.31,4613.89,8644.65,8626.24,0.00008,0.0151,-0.0067
20150612,5166.35,2833.69,3332.11,4607.3,8768.35,8687.53,0.00008,0.0104,0.0018
20150615,5062.99,2758.82,3309.31,4546.16,8536.13,8486.74,0.000081,0.0047,0.0179
20150616,4887.43,2672.19,3149.08,4287.65,8365.79,8155.43,0.000082,-0.0059,0.0001
20150617,4967.9,2758.99,3217.72,4357.76,8458.17,8246.31,0.000082,-0.0016,0.0023
20150618,4785.36,2664.21,3112.36,4210.75,8140.86,7954.17,0.000084,0.0034,0.0079
20150619,4478.36,2481.44,2853.81,3902.48,7545.4,7486.46,0.000085,-0.0076,-0.0044
20150623,4576.49,2564.36,2889.15,4046.74,7841.43,7719.77,0.000087,-0.0288,0.006
20150624,4690.15,2695.73,2993.86,4157.65,8059.51,7834.74,0.000088,0.0019,0.0122
20150625,4527.78,2589.27,2865.38,4009.02,7808.47,7484.48,0.000089,-0.0013,0.0067
20150626,4192.87,2404.76,2611.01,3657.04,7186.02,6849.31,0.00009,-0.0037,0.0041
20150629,4053.03,2415.97,2471.74,3474.62,6950.41,6576.61,0.000089,-0.0298,0.0233
20150630,4277.22,2475.91,2628.04,3698.97,7371.29,7079,0.000089,-0.0199,-0.0017
20150701,4053.7,2346.83,2462.93,3435.08,7055.64,6912.74,0.000088,-0.018,-0.0039
20150702,3912.77,2248.4,2276.57,3209.55,6760.01,6568.99,0.000088,-0.0283,0.0131
20150703,3686.91,2088.47,2104.26,2961.39,6392.7,6244.82,0.000088,-0.0244,-0.005
20150706,3775.91,2093.95,2096.78,3005.52,6541.44,6243.03,0.000088,-0.0636,0.0437
20150707,3727.13,2056.98,1983.4,2933.17,6162.38,5804.62,0.000087,-0.0374,0.0334
20150708,3507.19,1895.47,1849.67,2717.78,5767.24,5469.69,0.000087,-0.0051,-0.0103
20150709,3709.33,2020.15,1997.08,2949.04,6162.64,5815.66,0.000087,0.0022,-0.003
20150710,3877.8,2126.07,2163.03,3201.68,6589.43,6198.22,0.000087,0.0099,-0.0076
20150713,3970.39,2194.74,2307.72,3374.1,6855.47,6634.1,0.000087,0.0291,-0.0164
20150714,3924.49,2125.55,2240.79,3259.86,6786.79,6650.96,0.000087,0.0428,-0.0378
20150715,3805.7,2076.45,2080.47,3076.04,6504.73,6191.01,0.000087,-0.0083,0.0084
20150716,3823.18,2079.09,2122.86,3160.73,6618.22,6358.3,0.000086,-0.0002,-0.0025
20150717,3957.35,2141.36,2237.54,3340.26,6881.71,6689.8,0.000086,0.0179,-0.0185
20150720,3992.11,2163.81,2245.89,3416.85,6863.38,6703.78,0.000086,0.0175,-0.0145
20150721,4017.68,2162.76,2271.66,3486.47,6865.47,6825,0.000086,0.0195,-0.0066
20150722,4026.05,2196.78,2282.88,3490.91,6949.66,6847.61,0.000086,0.0121,-0.009
20150723,4123.92,2234.36,2363.84,3578.37,7126.62,7002,0.000087,0.0159,-0.0063
20150724,4070.91,2244.87,2322.14,3527.55,7007.18,6821.54,0.000087,0.0011,-0.0044
20150727,3725.56,2053.06,2111.34,3211.24,6425.52,6230.75,0.000087,0.0055,-0.0039
20150728,3663,1990.72,2051,3107.92,6476.11,6313.71,0.000087,-0.0244,0.0053
20150729,3789.17,2050.98,2173.22,3315.82,6709.79,6582.38,0.000087,0.0158,-0.0071
20150730,3705.77,2000.52,2103.27,3242.38,6521.38,6311.3,0.000087,0.0001,0.005
20150731,3663.73,1965.84,2098.09,3176.45,6511.77,6374.9,0.000087,-0.0121,0.0046
20150803,3622.91,1957.65,2100.33,3100.25,6529.81,6448.56,0.000086,-0.0346,0.0199
20150804,3756.55,2025.43,2193.67,3276.9,6761.15,6675.21,0.000086,0.0243,-0.014
20150805,3694.57,1986.55,2160.01,3248.92,6633.35,6552.98,0.000086,0.0162,0.0005
20150806,3661.54,1975.32,2139.2,3216.05,6555.26,6504.16,0.000086,0.0118,-0.0036
20150807,3744.2,2019.2,2192.92,3308.05,6671.14,6618.13,0.000086,0.0127,-0.0119
20150810,3928.41,2133.68,2322.56,3533.14,6963.26,6938.66,0.000086,0.0034,-0.0028
20150811,3927.91,2165.57,2362.16,3504.48,6975.16,6883.38,0.000085,0.0075,0.001
20150812,3886.32,2155.79,2335.58,3483.99,6967.54,6756.41,0.000085,0.001,0.0045
20150813,3954.56,2174.1,2407.28,3554.7,7055.62,6818.14,0.000085,0.012,-0.0068
20150814,3965.33,2195.75,2387.6,3540.09,7097.7,6880.83,0.000085,0.01,0.0001
20150817,3993.67,2203.68,2447.37,3569.19,7231.83,7102.47,0.000085,0.0144,0.0041
20150818,3748.16,2050.67,2242.4,3265.25,6774.86,6681.39,0.000085,-0.0095,0.0029
20150819,3794.11,2050.04,2311.13,3312.14,6897.42,6855.91,0.000085,0.0092,-0.0093
20150820,3664.29,1968.13,2244.61,3146.7,6669.16,6564.47,0.000085,0.0007,-0.0007
20150821,3507.74,1884.9,2148.25,3019.72,6385.82,6248.37,0.000085,-0.0113,0.0071
20150824,3209.91,1712.49,1955.85,2763.75,5836.2,5676.5,0.000085,-0.0018,0.0034
20150825,2964.97,1541.38,1775.94,2547.89,5544.94,5249.43,0.000085,-0.0054,-0.0057
20150826,2927.29,1480.37,1690.72,2420.99,5588.32,5243.04,0.000085,-0.0128,0.0115
20150827,3083.59,1548.29,1762.44,2574,5901.27,5494.43,0.000085,-0.0045,0.0069
20150828,3232.35,1655.01,1878.95,2758.16,6096.64,5774.62,0.000085,0.0109,-0.0023
20150831,3205.99,1653.18,1855.8,2823.47,5991.13,5606.96,0.000085,-0.0268,0.0062
20150901,3166.62,1662.16,1826.58,2766.87,5860.32,5336.1,0.000085,-0.0413,0.023
20150902,3160.17,1614.25,1801.22,2758.44,5843.24,5376.6,0.000085,-0.0342,0.0188
20150907,3080.42,1586.3,1785.71,2677.28,5690.11,5398.26,0.000085,0.0367,-0.0079
20150908,3170.45,1625.74,1844.59,2734.44,5789.01,5655.24,0.000085,0.0254,-0.0165
20150909,3243.09,1681.76,1905.98,2786.17,5855.54,5715.18,0.000085,0.0169,-0.0087
20150910,3197.89,1647.8,1865.92,2756.71,5760.76,5671.94,0.000085,-0.0011,-0.0043
20150911,3200.23,1638.44,1865.04,2753.43,5745.64,5633.53,0.000085,0.0124,-0.0112
20150914,3114.8,1577.09,1788.33,2724.22,5664.6,5424.87,0.000085,-0.0318,0.0106
20150915,3005.17,1520.73,1666.41,2576.17,5423.49,5184.26,0.000085,-0.0078,0.0137
20150916,3152.26,1617.08,1789.25,2735.46,5735.5,5542.84,0.000085,0.0125,-0.0099
20150917,3086.06,1580.15,1746.95,2688.52,5528.16,5364.95,0.000086,0.0021,-0.0072
20150918,3097.92,1583.94,1765.83,2710.19,5564.05,5371.19,0.000086,0.0091,-0.0121
20150921,3156.54,1613.75,1800.98,2788.16,5683.28,5528.68,0.000086,0.011,-0.0166
20150922,3185.62,1634.43,1815.4,2795.27,5736.34,5574.6,0.000086,0.0046,0.0018
20150923,3115.89,1571.99,1759.3,2720.29,5641.44,5474.02,0.000086,0.0079,-0.0128
20150924,3142.69,1595.44,1778.98,2747.66,5657.57,5547.46,0.000086,0.0063,-0.0051
20150925,3092.35,1574.28,1733.46,2684.45,5558.79,5409.9,0.000086,-0.0117,0.0103
20150928,3100.76,1570.46,1749.14,2682.12,5579.81,5479.68,0.000086,0.011,-0.0189
20150929,3038.14,1516.69,1698.96,2609.55,5501.03,5390.07,0.000086,0.0028,-0.0043
20150930,3052.78,1520.64,1705.75,2640.56,5505.75,5387.43,0.000086,-0.0026,0.003
20151008,3143.36,1578.93,1772.08,2711.89,5715.68,5669.98,0.000086,0.0068,-0.0104
20151009,3183.15,1609.7,1803.84,2735.51,5730.95,5737.48,0.000087,0.0067,-0.0009
20151012,3287.66,1671.33,1878.79,2833.06,5861.9,5835.25,0.000087,0.0094,-0.0019
20151013,3293.23,1659.72,1872.79,2847.62,5911.86,5803.18,0.000087,0.0106,-0.0107
20151014,3262.44,1653.14,1867.79,2816.14,5816.73,5734.5,0.000087,-0.0004,0.0016
20151015,3338.07,1698.51,1910.14,2877.32,5996.96,5842.66,0.000087,0.0086,-0.0113
20151016,3391.35,1728.44,1927.74,2933.71,6110.3,5850.21,0.000087,0.0027,-0.0025
20151019,3386.7,1720.34,1912.43,2908.65,6087.59,5885.8,0.000087,0.0037,-0.002
20151020,3425.33,1735.51,1926.03,2985.31,6120.81,5935.97,0.000087,0.0023,-0.0032
20151021,3320.68,1660.41,1816.12,2884.83,5863.73,5729.85,0.000087,-0.0181,0.0062
20151022,3368.74,1686.44,1874.65,2931.22,6057.97,5973.69,0.000086,0.0156,-0.0174
20151023,3412.43,1701.6,1908.92,2931.08,6164.69,6183.6,0.000086,0.019,-0.0104
20151026,3429.58,1703.88,1912.08,2934.78,6187.38,6252.34,0.000084,0.0058,0.0018
20151027,3434.34,1691.47,1918.62,2954.91,6148,6246.08,0.000083,0.0047,-0.0115
20151028,3375.2,1666.96,1886.15,2890.08,6028.83,6112.75,0.000083,0.0016,0.0091
20151029,3387.32,1672.3,1888.25,2897.02,6084.75,6185.76,0.000083,0.0076,-0.0042
20151030,3382.56,1649.52,1869.03,2884.05,6082.68,6158.07,0.000083,0.0032,-0.0051
20151102,3325.08,1612.97,1828.93,2833.11,5984.29,6051.69,0.000083,-0.0058,0.0059
20151103,3316.7,1607.62,1830.64,2811.63,5955.79,6015.51,0.000083,0.0055,0.0002
20151104,3459.64,1676.96,1911.04,2911.89,6189.44,6281.94,0.000083,0.0072,-0.0086
20151105,3522.82,1717.15,1936.98,3008.18,6223.69,6264.49,0.000083,-0.0085,0.014
20151106,3590.03,1741.11,1975.19,3039.95,6304.38,6320.01,0.000083,0.0052,-0.0086
20151109,3646.88,1766.23,1986.55,3065.37,6383.19,6367.86,0.000083,0.0038,-0.0068
20151110,3640.49,1781.62,2014.82,3039.9,6366.14,6319.45,0.000083,0.0117,-0.0029
20151111,3650.25,1776.35,2006.53,3034.62,6372.49,6421.72,0.000083,0.0143,-0.0086
20151112,3632.9,1753.44,2008.52,3013.6,6332.94,6450.79,0.000083,0.0086,-0.0083
20151113,3580.84,1712.59,1959.89,2960.06,6184.34,6305.3,0.000083,0.0009,0.0055
20151116,3606.96,1729.18,1979.81,2974.1,6221.14,6417.48,0.000083,0.0148,-0.0089
20151117,3604.8,1733.86,1966.99,2973.69,6206.27,6377.74,0.000083,0.0018,0.0079
20151118,3568.47,1718.05,1943.81,2930.08,6168.25,6267.45,0.000083,-0.0038,0.0101
20151119,3617.06,1733.51,1975.45,2962.3,6222.32,6369.68,0.000083,0.0117,-0.0121
20151120,3630.5,1735.89,1990.85,2978.28,6224,6387.64,0.000083,0.0133,-0.0062
20151123,3610.31,1713.18,1984.03,2968.1,6208.09,6306.49,0.000083,0.0018,0.0076
20151124,3616.11,1714.69,1980.49,2945.46,6205.26,6318.37,0.000084,0.0115,-0.0061
20151125,3647.93,1725.6,2004.08,2957.2,6320.51,6384.9,0.000084,0.0122,-0.0095
20151126,3635.55,1732.05,2017.64,2948.63,6327.36,6334.39,0.000084,0.0037,0.0027
20151127,3436.3,1616.02,1899.21,2771.31,6051.98,6012.78,0.000084,-0.0018,-0.0038
20151130,3445.4,1610.25,1901.64,2731.99,6067.75,5994.85,0.000084,0.0098,-0.0035
20151201,3456.31,1619.01,1910.5,2762.67,6098.81,6115.31,0.000083,-0.0042,0.0109
20151202,3536.91,1655.22,1950.87,2827.28,6215.75,6182.36,0.000083,-0.0249,0.0177
20151203,3584.82,1678.36,1967.22,2833.02,6239.11,6276.02,0.000083,0.0143,-0.0076
20151204,3524.99,1646.58,1933.54,2784.23,6173.33,6246.34,0.000083,0.0156,-0.0096
20151207,3536.93,1644.37,1944.81,2797.04,6189.49,6406.77,0.000084,0.0105,-0.0073
20151208,3470.07,1593.15,1885.11,2745.14,6039.33,6319.18,0.000084,0.0069,-0.0055
20151209,3472.44,1591.88,1883.69,2728.22,6057.98,6296.78,0.000083,-0.0019,-0.0036
20151210,3455.5,1586.79,1878.46,2698.69,6045.69,6321.29,0.000083,0,-0.0074
20151211,3434.58,1574.27,1883.56,2676.38,5960.95,6268.57,0.000084,-0.0019,0.002
20151214,3520.67,1616.3,1948.7,2750.29,6047.24,6322.67,0.000083,-0.0029,0.0087
20151215,3510.35,1600.39,1936.24,2739.99,6062.51,6360.03,0.000084,0.0131,-0.0111
20151216,3516.19,1619.73,1947.58,2733.02,6021.27,6363.86,0.000083,0.0085,-0.0017
20151217,3580,1642.38,1981.66,2784.64,6136.1,6500.42,0.000084,0.0101,-0.0006
20151218,3578.96,1641.31,1960.81,2791.63,6217.99,6550.57,0.000084,0.001,0.0005
20151221,3642.47,1665.47,1993.73,2833.85,6477.83,6790.32,0.000084,-0.01,0.0048
20151222,3651.77,1669.6,2024.04,2831.95,6500.63,6765.29,0.000084,0.0053,-0.0012
20151223,3636.09,1659.39,1987.1,2812.31,6451.43,6786.71,0.000084,-0.0042,0.0073
20151224,3612.49,1654.43,1983.84,2776.41,6383.29,6723.53,0.000084,0.0085,-0.0035
20151225,3627.91,1661.29,1984.86,2785.59,6404.94,6764.82,0.000084,0.0102,-0.0004
20151228,3533.78,1618.57,1929.25,2700.92,6242.83,6644.21,0.000085,0.0014,-0.0017
20151229,3563.74,1641.11,1949.06,2716.26,6305.59,6701.67,0.000085,0.0056,-0.0019
20151230,3572.88,1642.15,1957,2720.01,6304.67,6705.23,0.000085,0.0082,-0.0083
20151231,3539.18,1626.12,1934.1,2699.86,6260.98,6719.11,0.000085,-0.004,0.0036
20160104,3296.26,1519.58,1777.77,2498.92,5796.06,6169.56,0.000085,-0.0097,0.0056
20160105,3287.71,1529.06,1785.15,2502.85,5833.47,6135.64,0.000085,-0.0162,0.0162
20160106,3361.84,1623.92,1873.75,2559.08,5908.42,6240.42,0.000084,0.0053,0.0106
20160107,3125,1502.39,1711.79,2359.8,5483.24,5721.32,0.000084,-0.0082,0.0043
20160108,3186.41,1591.16,1796.38,2401.8,5595.99,5850.43,0.000084,-0.0102,0.0238
20160111,3016.7,1509.5,1703.64,2298.45,5289.08,5459.39,0.000084,-0.0185,0.013
20160112,3022.86,1497.27,1678.86,2323.35,5304.34,5491.93,0.000084,-0.0117,-0.0017
20160113,2949.6,1469.36,1642.3,2242.45,5200.11,5305.73,0.000083,-0.0143,0.0087
20160114,3007.65,1496.86,1678.43,2288.35,5312.93,5486.38,0.000083,0.0075,-0.0153
20160115,2900.97,1420.77,1609.34,2187.04,5134.88,5305.79,0.000082,-0.0021,-0.008
20160118,2913.84,1401.77,1609.95,2209.31,5169.86,5341.49,0.000082,0.0145,-0.0138
20160119,3007.74,1439.09,1655.36,2318.9,5355.42,5524.92,0.000082,0.0084,-0.0026
20160120,2976.69,1422.76,1637.51,2299.55,5240.03,5454.21,0.000081,0.0091,0.0049
20160121,2880.48,1385.29,1573.4,2208.9,5124.85,5276.91,0.000082,-0.0079,0.006
20160122,2916.56,1418.09,1595.63,2238.86,5177.54,5322.5,0.000083,0.0054,-0.002
20160125,2938.51,1450.02,1615,2240.53,5209.29,5385.91,0.000083,0.0083,0.0009
20160126,2749.79,1347.45,1492.58,2079.47,4901.93,5064.39,0.000084,-0.0069,0.0026
20160127,2735.56,1364.77,1478.73,2052.36,4888.78,5020.76,0.000085,-0.0077,0.0033
20160128,2655.66,1329.37,1393.49,1950.84,4768.49,4858.91,0.000085,-0.0145,0.0086
20160129,2737.6,1356.53,1447.44,2020.95,4924.09,5019.73,0.000085,0.0036,-0.0089
20160201,2688.85,1309.39,1418.03,1971.01,4878.63,5001.68,0.000084,0.0012,-0.006
20160202,2749.57,1329.97,1457.66,2022.66,4987.15,5150.88,0.000084,0.011,-0.0113
20160203,2739.25,1312.3,1456.77,2018.86,4966.12,5162.94,0.000084,0.0078,-0.0078
20160204,2781.02,1331.78,1492.73,2046.42,5038.28,5252.74,0.000084,0.0087,-0.0035
20160205,2763.49,1337.54,1485.95,2038.09,5025.32,5229.83,0.000084,-0.0014,-0.0004
20160215,2746.2,1333.22,1508.95,2023.14,4996.45,5255.15,0.000083,0.003,-0.0071
20160216,2836.57,1373.7,1553.25,2096.05,5143.44,5421.79,0.000083,0.0072,-0.0062
20160217,2867.34,1387.94,1561.89,2140.75,5176.44,5434.49,0.000083,0.0038,0.002
20160218,2862.89,1388.36,1562.63,2129.72,5157.58,5392.74,0.000082,0.0035,0.0024
20160219,2860.02,1384.47,1556.4,2127.49,5174.94,5411.81,0.000081,0.0031,-0.0035
20160222,2927.18,1427.1,1609.98,2164.79,5270.97,5479.48,0.000081,0.0027,0.0035
20160223,2903.33,1434.5,1617,2133.34,5260.27,5449.3,0.00008,0.0012,0.0018
20160224,2928.9,1442.73,1638.13,2173.13,5321.71,5451.49,0.000079,-0.0046,0.007
20160225,2741.25,1341.68,1521.25,2003.54,4984.53,5109.89,0.000079,-0.0086,0.003
20160226,2767.21,1389.01,1554.58,2014.1,5034.88,5158.55,0.000079,-0.0124,0.0122
20160229,2687.98,1381.19,1507.88,1942.38,4922.42,4964,0.000079,-0.0252,0.026
20160301,2733.17,1405.76,1549.48,1980.99,4999.07,5009.18,0.000079,0.0006,-0.001
20160302,2849.68,1473.38,1643.79,2079.73,5171.34,5194.58,0.000078,0.0039,0.0016
20160303,2859.76,1471.27,1653.98,2086.5,5245.84,5229.59,0.000078,-0.0011,-0.0015
20160304,2874.15,1484.94,1648.2,2104.94,5339.2,5148.2,0.000078,-0.0283,0.0197
20160307,2897.34,1502.95,1703.15,2120.9,5351.25,5211.7,0.000077,0.0141,-0.0065
20160308,2901.39,1500.48,1692.3,2117.24,5323.77,5214.75,0.000077,0.0094,-0.0049
20160309,2862.56,1445.51,1612.4,2091.53,5250.84,5181.06,0.000077,-0.0013,-0.0064
20160310,2804.73,1413.74,1578.09,2041.82,5225.47,5086.22,0.000077,-0.0009,-0.002
20160311,2810.31,1418.4,1585.58,2044.35,5205.7,5064.23,0.000077,-0.003,0.0026
20160314,2859.5,1442.68,1624.15,2092.35,5241.08,5203.65,0.000077,0.0127,-0.0108
20160315,2864.37,1430.93,1604.93,2100,5346.55,5252.4,0.000077,-0.0026,0.0013
20160316,2870.43,1433.89,1597.86,2100.67,5301.06,5237.69,0.000077,-0.0033,0.0043
20160317,2904.83,1452.69,1630.79,2124.81,5349.21,5341.95,0.000076,0.0126,-0.0142
